CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,CLV,Segment
482,0,35,5,147813.05,2,0,0,109029.72,0,False,False,90996.5846353469,Low Value
735,1,55,6,134140.68,1,1,0,2267.88,0,False,False,83942.91623136675,Low Value
681,0,63,7,0.0,2,1,1,55054.48,0,False,False,78004.02154839801,Low Value
616,0,31,8,0.0,1,0,1,76456.17,0,False,False,91842.02503776066,Low Value
850,0,35,2,128548.49,4,1,0,75478.95,1,False,False,103610.65272538149,Medium Value
635,1,43,10,122198.21,2,0,1,179144.54,0,False,False,166214.1168073573,High Value
638,1,42,8,145177.84,1,1,0,193471.74,1,True,False,93326.36572564124,Low Value
820,0,31,2,94222.53,1,1,0,103570.8,0,False,True,73315.25448624838,Low Value
694,0,58,1,143212.22,1,0,0,102628.56,1,True,False,58634.102474537285,Low Value
713,1,41,3,0.0,2,1,0,55772.04,0,False,False,65059.370621531496,Low Value
543,1,41,6,143350.41,1,1,1,192070.16,1,True,False,76335.78592006202,Low Value
649,0,41,3,130931.83,1,1,1,144808.37,0,False,False,139345.2269320187,Medium Value
777,0,30,4,137851.31,1,1,0,5008.23,1,False,False,74701.14821722293,Low Value
561,1,33,6,0.0,2,0,0,173680.39,0,False,False,78619.31529627106,Low Value
724,1,41,5,0.0,1,0,1,115753.94,0,False,True,87180.12541134297,Low Value
665,0,51,8,0.0,1,1,1,38928.48,1,False,True,70950.07096703927,Low Value
441,1,60,1,140614.15,1,0,1,174381.23,0,False,False,93972.56937397082,Low Value
579,1,22,3,118680.57,1,1,1,49829.8,0,False,True,89776.8579651116,Low Value
777,1,35,7,122917.69,1,1,1,76169.68,0,True,False,129921.14863586046,Medium Value
739,0,36,0,0.0,2,0,0,133465.57,0,False,False,59615.15288637743,Low Value
660,1,40,5,131754.11,2,1,1,38761.61,0,False,False,114842.9340109271,Medium Value
554,0,35,8,0.0,2,1,1,176779.46,0,False,False,119427.60573640717,Medium Value
850,0,24,6,0.0,2,1,1,13159.9,0,False,False,100446.6204358758,Medium Value
842,0,35,9,119948.09,1,1,0,48217.97,1,True,False,97016.01634721158,Low Value
785,0,38,1,0.0,1,1,0,134964.85,1,False,False,39421.644652159026,Low Value
550,1,25,0,0.0,2,1,1,184221.11,0,False,False,69231.51025397802,Low Value
750,0,39,6,0.0,2,0,0,19264.33,0,False,True,79773.99728380938,Low Value
490,0,38,3,97266.1,1,1,1,92797.23,0,False,True,99946.72406207341,Low Value
605,1,28,10,113690.83,1,1,0,33114.24,0,True,False,98819.66899439938,Low Value
563,0,42,6,99056.22,2,1,0,154347.95,1,False,True,78774.27955415203,Low Value
675,1,34,8,0.0,2,1,1,184842.21,0,False,False,108100.27143981378,Medium Value
621,0,36,7,116338.68,1,1,1,155743.48,0,False,True,107603.86697979926,Medium Value
850,1,40,6,97339.99,1,0,1,88815.25,0,False,False,142019.44866408652,Medium Value
711,1,41,3,0.0,2,1,1,193747.57,0,False,False,70214.38147809116,Low Value
549,0,55,1,137592.31,2,0,1,116548.02,1,True,False,68378.5207557541,Low Value
764,1,34,6,108760.27,2,1,0,166324.79,1,True,False,103524.58610844295,Medium Value
627,1,30,3,128770.88,2,1,1,40199.01,0,True,False,122887.00180955851,Medium Value
850,0,34,2,0.0,2,0,0,51919.04,0,False,False,51365.183790230665,Low Value
614,0,36,1,44054.84,1,1,1,73329.08,0,False,True,77403.9865812203,Low Value
685,0,44,2,119657.53,1,1,0,145387.05,1,True,False,75253.79573996773,Low Value
683,0,49,7,108797.63,2,0,0,140763.18,0,True,False,112986.70690883617,Medium Value
643,1,35,2,0.0,2,0,0,67979.35,0,False,True,88881.04880089499,Low Value
561,0,49,1,102025.32,1,1,0,133051.64,1,True,False,23352.413469583582,Low Value
601,0,20,9,122446.61,2,1,0,86791.9,0,False,True,129114.60824630923,Medium Value
766,0,27,7,158786.67,2,0,1,47579.25,0,False,False,158273.77763465207,High Value
699,1,29,3,125689.29,1,1,1,151623.71,0,False,False,117922.07641926296,Medium Value
850,1,29,1,154640.41,1,1,1,164039.51,0,True,False,109808.62648025223,Medium Value
792,0,50,4,146710.76,1,1,0,16528.4,1,True,False,68398.85101586621,Low Value
636,1,67,7,136709.35,1,0,1,66753.1,1,True,False,102030.48405304708,Medium Value
850,1,43,5,129305.09,2,0,1,19244.58,0,True,False,138964.26223982483,Medium Value
628,1,40,10,0.0,2,1,0,103832.58,0,False,True,99478.98443538835,Low Value
736,0,63,10,0.0,2,0,1,502.7,0,False,False,122052.80268952067,Medium Value
711,0,21,0,82844.33,2,0,1,1408.68,0,False,False,77778.32011519918,Low Value
583,0,22,2,0.0,2,0,1,5985.36,0,False,True,68562.16265051637,Low Value
757,1,46,0,0.0,2,1,0,37460.05,0,False,False,40442.210814514954,Low Value
749,0,33,10,76692.22,1,0,1,30396.43,0,True,False,115024.32548696629,Medium Value
705,1,34,7,117715.84,1,1,0,2498.67,0,False,False,110203.03270177168,Medium Value
585,1,54,8,87105.32,1,1,1,55346.14,0,False,False,111219.14224870274,Medium Value
437,0,43,6,0.0,1,1,0,148330.97,1,False,False,64399.54875779724,Low Value
741,0,64,2,69311.16,1,1,1,59237.72,0,False,False,87209.5100062766,Low Value
738,1,26,9,0.0,2,1,1,48644.94,0,False,False,108078.10016695684,Medium Value
586,0,33,10,66948.67,2,1,1,140759.03,0,False,True,130402.1838332826,Medium Value
627,0,57,9,0.0,2,1,1,107712.42,0,False,False,98518.79248568077,Low Value
551,1,76,2,128410.71,2,1,1,181718.73,0,False,True,112561.70865146889,Medium Value
606,1,38,3,99897.53,1,0,0,37054.65,0,True,False,87978.95072533976,Low Value
674,1,22,3,0.0,1,1,1,173940.59,0,False,False,73493.27161753328,Low Value
584,0,31,6,152622.34,1,1,0,99298.8,0,True,False,94072.69044139834,Low Value
590,1,40,8,0.0,2,1,0,62933.03,0,False,False,69896.30575425638,Low Value
585,1,56,4,138227.19,2,1,1,55287.84,0,False,False,115032.7041000099,Medium Value
508,0,25,2,111395.53,1,0,1,48197.06,0,False,False,89660.99201293058,Low Value
458,1,44,7,84386.57,1,1,0,178642.73,0,True,False,102152.98722571514,Medium Value
692,0,36,3,0.0,2,1,1,8282.22,0,False,False,62989.425103602756,Low Value
502,1,33,5,174673.65,2,1,0,33300.56,0,True,False,109466.72906533493,Medium Value
518,1,46,3,0.0,2,1,0,76515.79,0,False,False,59968.35183322095,Low Value
660,1,46,5,109019.65,2,1,1,33680.56,0,True,False,95988.25518844678,Low Value
698,0,52,1,107906.75,1,1,0,168886.39,1,True,False,41502.166204403125,Low Value
678,1,54,7,128914.97,1,0,0,191746.23,1,False,False,74703.37832316577,Low Value
773,1,63,9,111179.83,1,1,1,93091.02,0,False,True,118838.34871379402,Medium Value
619,0,52,8,124099.13,1,0,0,23904.52,0,True,False,104414.61174025979,Medium Value
684,1,59,9,122471.09,1,0,1,15807.07,0,True,False,123685.47268597844,Medium Value
635,1,34,3,134692.4,2,1,1,83773.02,0,False,False,111321.35956878758,Medium Value
680,0,25,4,123816.5,1,1,1,90162.35,0,False,False,112970.66551863162,Medium Value
608,1,34,3,106288.54,1,1,1,36639.25,0,True,False,114959.25781175501,Medium Value
603,0,55,7,127723.25,2,1,0,139469.11,1,True,False,110708.35260090104,Medium Value
579,1,43,2,145843.82,1,1,1,198402.37,1,False,True,58627.10313525197,Low Value
756,0,34,2,148200.72,1,0,0,194584.48,0,True,False,101796.44700602167,Medium Value
611,1,30,2,104145.65,1,0,0,159629.64,0,False,False,74361.68811923394,Low Value
532,1,24,8,142755.25,1,0,0,34231.48,0,True,False,106826.59331438427,Medium Value
684,0,63,3,81245.79,1,1,0,69643.31,1,True,False,43243.15719748942,Low Value
647,0,33,3,168560.46,2,0,0,90270.16,0,True,False,111522.79875864642,Medium Value
583,1,38,8,0.0,1,1,0,47848.56,0,False,False,68986.83115286422,Low Value
774,1,42,2,132193.94,2,1,1,162865.52,0,True,False,113749.50291181292,Medium Value
677,1,58,9,0.0,1,0,1,168650.4,0,False,False,86453.60542609784,Low Value
542,1,25,8,139330.1,1,0,0,54372.37,0,True,False,99746.9746085662,Low Value
613,1,29,0,0.0,2,0,1,133897.32,0,False,True,71783.00397348119,Low Value
666,1,40,5,0.0,2,1,0,147878.05,0,False,False,81415.07810021118,Low Value
777,0,28,2,134571.5,1,0,1,118313.38,0,False,False,116916.74292808176,Medium Value
581,1,50,2,143829.2,2,1,0,181224.24,1,True,False,69582.86532319705,Low Value
705,1,32,7,0.0,2,1,0,7921.57,0,False,False,81682.99760763285,Low Value
673,0,44,8,133444.97,1,0,1,5708.19,0,False,False,135278.9503034396,Medium Value
594,0,23,4,104753.84,2,1,0,56756.52,1,True,False,82396.47474172954,Low Value
648,0,51,2,116574.84,1,1,0,4121.04,1,True,False,49235.80255042173,Low Value
605,1,41,10,0.0,2,0,1,97213.09,0,False,False,106597.34290072465,Medium Value
734,0,40,9,176914.8,1,1,1,12799.23,0,False,False,144629.6040060367,Medium Value
572,0,36,8,68348.18,2,0,1,50400.32,0,False,False,103261.01352523113,Medium Value
595,0,33,9,0.0,2,1,1,41447.86,0,False,False,100174.6002675739,Medium Value
749,1,42,2,56726.83,2,0,1,185543.35,0,False,False,108608.28318167756,Medium Value
573,1,46,3,65269.23,1,0,1,189988.65,1,False,True,70514.29595332443,Low Value
624,1,33,6,66220.17,1,0,1,170819.01,0,False,True,98299.19674763332,Low Value
703,1,56,9,0.0,1,0,0,85547.33,1,False,False,54330.51161304601,Low Value
665,0,41,8,96147.55,1,1,0,137037.97,0,False,False,90387.02871651175,Low Value
648,1,42,4,0.0,2,1,0,19283.14,0,False,False,72749.2313787003,Low Value
850,1,48,2,0.0,1,1,0,169425.3,1,False,True,29443.154766362324,Low Value
569,0,32,8,145330.43,1,1,1,132038.65,0,True,False,125470.64897964636,Medium Value
566,0,21,3,0.0,2,1,1,3626.47,0,False,False,70516.37276687936,Low Value
537,0,47,4,124192.28,2,1,1,50881.51,0,True,False,114038.3723972017,Medium Value
706,0,46,7,111288.18,1,1,1,149170.25,1,True,False,89744.96866081649,Low Value
734,1,43,7,107805.67,1,0,0,182505.68,0,False,False,111271.53123203076,Medium Value
586,0,36,5,103700.69,1,1,0,194072.56,1,True,False,59807.69302380585,Low Value
612,0,38,1,0.0,2,1,1,9209.21,0,False,False,87267.93755232859,Low Value
648,1,34,0,0.0,1,1,1,167931.81,0,False,False,76035.79844177657,Low Value
557,0,27,3,87739.08,1,1,1,123096.56,0,False,False,80216.28292174594,Low Value
643,0,20,0,133313.34,1,1,1,3965.69,0,False,True,89898.81403315137,Low Value
433,0,49,10,0.0,1,1,1,87711.61,0,False,False,82556.58494396566,Low Value
643,1,41,7,154902.66,1,1,1,49667.28,0,True,False,122415.66524173667,Medium Value
488,0,36,0,0.0,2,1,0,136675.22,0,False,False,71112.13841173757,Low Value
758,1,68,6,112595.85,1,1,0,35865.44,1,True,False,66726.5985946104,Low Value
743,1,39,3,119695.75,1,0,1,26136.13,0,True,False,106258.96764492914,Medium Value
730,0,47,7,0.0,1,1,0,33373.26,1,False,False,48590.785928099336,Low Value
746,1,49,7,0.0,2,0,1,10096.25,0,False,True,85668.29753020112,Low Value
666,0,59,8,152614.51,2,1,1,188782.3,0,True,False,138934.20910708955,Medium Value
580,0,33,7,131647.01,2,0,0,79775.19,0,True,False,99539.90194310258,Low Value
850,1,27,6,96654.72,2,0,0,152740.16,0,False,False,100941.27919322668,Medium Value
563,1,22,3,137583.04,1,0,1,5791.85,0,False,False,66170.5638881938,Low Value
766,0,28,3,62717.84,2,1,1,13182.43,0,True,False,105735.28120952354,Medium Value
659,1,32,9,95377.13,1,0,1,187551.24,0,False,False,148745.97209507285,Medium Value
607,1,28,1,135936.1,2,1,1,110560.14,0,False,True,111882.36246843832,Medium Value
644,1,35,5,161591.11,3,1,1,63795.62,0,True,False,129410.1092879127,Medium Value
746,1,47,8,142382.03,1,1,1,62086.62,0,False,False,123109.11660520064,Medium Value
588,1,33,2,0.0,2,1,1,12483.56,0,False,True,66208.82025970003,Low Value
691,1,30,9,0.0,2,0,1,10963.04,0,False,True,92139.5042734395,Low Value
666,0,38,6,127043.09,1,1,1,8247.0,0,False,False,123736.1368607419,Medium Value
640,0,46,3,0.0,1,1,1,156260.08,0,False,True,80053.523732504,Low Value
611,0,29,4,78885.88,2,1,1,26927.69,0,True,False,89651.73247418809,Low Value
651,0,45,8,95922.9,1,1,0,84782.42,1,False,True,81382.68133337008,Low Value
529,0,29,8,0.0,2,1,0,19842.11,0,False,False,95643.43636292718,Low Value
676,0,36,3,91711.59,1,1,1,95393.43,0,False,False,117557.68086275473,Medium Value
639,0,46,10,110031.09,2,1,1,133995.59,0,True,False,176999.07307703156,High Value
782,1,36,5,81210.72,2,0,1,108003.38,0,False,False,106259.22500668163,Medium Value
641,1,32,5,122947.92,1,1,1,99154.86,0,True,False,144794.25711674243,Medium Value
697,0,38,1,182065.85,1,1,0,49503.5,0,False,False,88212.10133789455,Low Value
623,1,45,0,0.0,1,1,0,196533.72,1,False,False,10000.0,Low Value
494,0,41,2,69974.66,2,1,0,188426.13,1,False,True,56262.81849853416,Low Value
731,0,38,10,123711.73,2,1,0,171340.68,1,False,False,100900.17559088384,Medium Value
657,1,44,6,76495.04,1,1,0,79071.89,0,False,False,88594.01648775832,Low Value
744,0,38,9,0.0,2,0,0,20940.76,0,False,False,72604.70414715237,Low Value
774,1,46,9,0.0,2,1,1,34774.26,0,False,True,105093.93917523879,Medium Value
850,0,45,1,121874.89,1,0,0,6865.41,1,True,False,69226.57241234015,Low Value
551,0,45,6,0.0,2,1,1,51143.43,0,False,False,88193.00170282614,Low Value
638,1,36,6,188455.19,1,0,0,47031.4,1,False,False,89963.85864087859,Low Value
792,0,42,0,99045.93,2,1,0,47160.01,0,False,False,86666.36405660774,Low Value
666,0,36,8,0.0,1,0,1,158666.99,0,False,False,106306.61915181193,Medium Value
716,0,30,2,205770.78,2,0,0,65464.66,0,True,False,97683.7082537268,Low Value
594,0,31,0,79340.95,1,1,0,78255.86,0,False,False,64367.989022049216,Low Value
600,1,57,9,138456.03,2,1,1,103548.25,0,True,False,140691.94872909886,Medium Value
565,1,49,7,0.0,2,1,1,89609.26,0,False,False,97064.02514374207,Low Value
678,1,48,2,101099.9,2,0,1,193476.04,0,True,False,122862.41563714852,Medium Value
648,0,31,5,0.0,2,1,1,5199.02,0,False,True,71613.72098305786,Low Value
642,1,40,8,109219.83,1,1,0,52827.51,0,False,False,87686.91950268293,Low Value
706,1,67,1,123276.69,2,1,1,86507.88,1,True,False,60544.62888343433,Low Value
668,1,43,10,113034.31,1,1,1,100423.88,0,False,True,123452.65469883468,Medium Value
635,1,41,1,0.0,2,1,0,175611.5,0,False,True,73509.6481325458,Low Value
603,1,30,6,129548.5,2,1,1,19282.85,0,False,True,124093.84773831836,Medium Value
635,0,72,4,74812.84,1,0,1,27448.33,0,False,False,74084.02965214256,Low Value
642,0,40,7,0.0,2,1,0,183963.34,0,False,False,77474.38866509942,Low Value
785,0,54,1,0.0,2,1,0,45113.92,1,False,True,14270.216358112524,Low Value
628,0,28,3,153538.13,2,1,0,110776.01,0,True,False,92615.48357922606,Low Value
499,0,38,9,0.0,2,0,1,183042.2,0,False,False,109755.51492316455,Medium Value
567,1,34,10,0.0,2,0,1,161571.79,0,False,True,96520.39168432765,Low Value
449,1,32,0,155619.36,1,1,1,166692.03,0,False,True,108960.71366243962,Medium Value
701,1,35,10,159693.9,2,1,1,71173.64,0,False,True,155139.794110036,High Value
613,1,37,3,171653.17,1,0,1,5353.12,0,False,True,112520.14884733432,Medium Value
683,0,39,2,47685.47,2,1,1,86019.48,0,True,False,87708.2351887053,Low Value
581,1,35,4,0.0,2,0,1,86383.82,0,False,False,92121.52686252467,Low Value
620,1,61,5,0.0,1,0,0,31641.52,1,False,False,39503.57945332413,Low Value
561,1,28,6,123692.0,1,1,1,70548.96,0,False,True,115628.37062294607,Medium Value
558,1,26,1,148853.29,2,1,1,24411.02,0,True,False,115488.83127089178,Medium Value
642,1,35,2,133161.95,1,0,1,122254.86,0,False,False,99574.4643609549,Low Value
805,1,24,6,143221.35,2,1,0,186035.72,0,True,False,131009.84288290858,Medium Value
687,1,35,9,0.0,2,0,1,73133.82,0,False,False,102654.81949431432,Medium Value
695,1,56,1,0.0,3,1,0,187734.49,1,False,True,47976.15906594882,Low Value
562,1,33,6,0.0,2,1,0,111590.35,0,False,False,70351.88900760443,Low Value
613,1,38,9,126265.88,2,0,0,15859.95,0,True,False,113918.22192816966,Medium Value
589,1,37,5,0.0,1,1,0,61324.87,0,False,False,47031.65322733852,Low Value
593,1,31,8,112713.34,1,1,1,176868.89,0,False,True,127822.77204630662,Medium Value
714,1,34,5,141173.03,1,0,1,98896.06,0,False,False,134059.56175376155,Medium Value
588,0,35,7,0.0,2,1,1,108739.15,0,False,True,110618.78966003472,Medium Value
679,1,39,6,0.0,2,1,0,12266.06,0,False,True,58339.85836865477,Low Value
730,1,38,5,118866.36,1,1,1,163317.5,0,False,True,130645.71741688247,Medium Value
833,1,47,2,0.0,2,1,1,182247.77,0,False,False,82528.00878058485,Low Value
586,0,33,7,0.0,2,1,1,168261.4,0,False,True,106091.2521817471,Medium Value
567,0,54,5,92316.31,2,1,0,158590.66,1,False,True,61461.60921543346,Low Value
637,1,30,1,122185.53,1,1,0,102566.46,1,True,False,52602.36576648806,Low Value
711,1,38,4,123345.85,1,1,0,141827.83,0,False,False,96526.6293947629,Low Value
828,1,30,4,73070.18,2,0,0,161671.15,0,False,False,78407.23889696418,Low Value
500,1,38,7,0.0,2,0,0,192013.23,0,False,True,86379.73519613028,Low Value
807,1,47,1,95120.59,1,0,0,127875.1,0,False,False,90923.98929405978,Low Value
850,1,40,8,102800.65,1,1,0,60811.56,0,False,False,102920.86905182047,Medium Value
782,0,70,7,97072.42,1,0,1,131177.22,0,False,False,134173.38396993614,Medium Value
629,1,31,6,132876.55,1,1,1,130862.11,0,False,True,116491.59647857113,Medium Value
582,1,33,6,0.0,2,0,1,72970.93,0,False,True,100937.8515725594,Medium Value
468,1,22,2,0.0,2,1,0,28123.99,0,False,False,23878.120008586808,Low Value
670,1,36,3,0.0,1,1,0,140754.19,1,False,False,56695.50095176156,Low Value
805,1,39,2,0.0,1,0,0,166650.32,0,False,False,71771.51174291548,Low Value
720,1,26,10,51962.91,2,1,0,45507.24,0,False,False,103994.39834895587,Medium Value
781,0,29,6,98759.89,1,0,0,112202.64,0,False,True,71667.80648027419,Low Value
592,1,33,2,156570.86,1,1,1,37140.2,0,True,False,107125.78921966586,Medium Value
542,0,42,1,0.0,1,1,1,178256.58,1,False,False,17347.15663511492,Low Value
532,1,42,1,159024.71,1,1,0,100982.93,1,False,False,63128.47845068986,Low Value
520,0,39,1,73493.17,1,0,1,109626.13,1,False,False,56741.92142997138,Low Value
759,0,45,8,0.0,2,1,1,99251.24,0,False,False,94561.2115719757,Low Value
473,0,35,6,69617.36,1,1,0,143345.69,0,False,False,92014.29268337254,Low Value
639,0,35,5,136526.26,2,1,0,59653.03,0,False,True,117728.37043367408,Medium Value
705,1,25,3,113736.27,1,0,1,196864.61,0,False,False,117590.62004746275,Medium Value
530,1,52,1,106723.28,1,0,0,109960.4,1,False,False,43547.22684402674,Low Value
516,0,33,10,138847.9,1,1,1,127256.7,0,True,False,116493.39119703554,Medium Value
850,0,40,0,0.0,2,1,0,1099.95,0,False,False,64978.46526653365,Low Value
746,0,33,2,107868.14,2,1,1,146192.4,0,True,False,109078.31841037051,Medium Value
622,1,33,3,96926.12,2,1,0,48553.77,0,True,False,70908.10268168797,Low Value
743,1,30,7,77599.23,1,0,0,144407.1,0,False,False,109904.54079169192,Medium Value
732,1,38,5,178787.54,1,1,1,195760.53,0,True,False,158507.82264603014,High Value
850,1,81,5,0.0,2,1,1,44827.47,0,False,False,93498.12125224958,Low Value
850,0,34,3,129668.43,2,1,1,88743.99,0,True,False,149566.3738552395,Medium Value
686,1,34,6,146178.13,2,1,1,88837.11,0,False,False,136731.1375433362,Medium Value
556,0,40,8,0.0,2,1,0,62112.7,0,False,False,75311.03715000379,Low Value
673,1,37,4,0.0,2,0,0,163563.07,0,False,False,63313.02134977427,Low Value
809,0,38,2,154763.21,2,1,1,174800.31,0,False,False,148258.7000959129,Medium Value
634,0,56,3,116251.24,1,0,1,42429.88,1,True,False,63773.81582334674,Low Value
630,1,37,6,0.0,2,1,1,82647.65,0,False,False,101489.13771969985,Medium Value
564,0,30,0,100954.88,2,0,0,134175.15,0,True,False,70972.40637928949,Low Value
625,0,51,4,124620.01,2,1,0,92243.94,1,False,False,70859.67924910763,Low Value
677,0,34,4,0.0,2,1,1,6175.53,0,False,True,95074.0175276348,Low Value
583,1,40,9,112701.04,1,0,0,29213.63,0,False,False,97620.39424452775,Low Value
592,1,45,8,84692.5,1,0,1,67214.02,0,False,True,105088.91624695648,Medium Value
637,1,49,2,108204.52,1,1,0,169037.84,1,True,False,67436.43556609769,Low Value
850,1,30,6,86449.39,1,1,1,188809.23,0,False,False,134326.9659186595,Medium Value
633,1,42,10,0.0,1,0,1,79408.17,0,False,True,104168.60443941079,Medium Value
751,1,36,5,73194.99,1,1,1,89222.66,0,True,False,92238.26629251262,Low Value
592,1,31,7,124593.23,1,1,0,86079.67,0,True,False,93545.98920842905,Low Value
716,1,50,2,119655.77,1,1,1,12944.17,1,True,False,72292.36556488046,Low Value
641,1,42,3,121765.37,2,1,1,166516.84,0,True,False,121718.13794310788,Medium Value
849,1,35,4,110837.73,1,0,0,126419.8,0,False,False,81204.96547832275,Low Value
647,1,47,10,99835.17,1,0,1,89103.05,0,False,True,133898.42487495838,Medium Value
608,0,30,2,91057.37,2,1,0,132973.17,0,True,False,85697.15035567518,Low Value
555,0,26,7,0.0,2,1,0,93122.41,0,False,False,56296.39657634245,Low Value
497,1,27,7,149400.27,1,0,0,167522.19,0,False,True,95689.84541047124,Low Value
599,1,38,9,89111.63,1,0,0,157239.6,0,True,False,95159.29631618003,Low Value
545,1,33,1,132527.9,2,0,1,107429.71,0,True,False,106170.70813390735,Medium Value
774,0,36,9,114997.42,1,1,0,75304.09,0,False,False,133450.78674604796,Medium Value
464,1,46,6,161798.53,1,1,0,182944.47,0,False,False,108527.42287367555,Medium Value
696,0,27,2,96129.32,2,1,1,5983.7,0,True,False,91738.2949212165,Low Value
667,1,45,3,0.0,2,0,0,163655.01,0,False,True,69137.77005168596,Low Value
812,1,32,5,133050.97,2,1,0,89385.92,0,False,False,109588.65543055344,Medium Value
516,1,51,8,120124.35,2,0,1,168773.54,0,False,False,138394.85847440248,Medium Value
645,1,39,8,0.0,2,0,0,96864.36,0,False,False,91081.38664442737,Low Value
664,1,32,5,133705.74,1,0,0,134455.84,0,False,True,112574.60856668727,Medium Value
427,0,39,9,0.0,2,1,0,28368.37,0,False,True,78307.29685195969,Low Value
685,0,40,7,0.0,2,1,0,103898.59,0,False,False,101143.469931198,Medium Value
585,0,33,4,152805.05,1,1,0,63239.65,0,False,False,104731.2719504343,Medium Value
519,0,21,1,151701.45,3,1,1,170138.68,1,True,False,93600.67866225376,Low Value
708,0,67,1,0.0,2,0,1,3837.08,0,False,False,97527.75118898158,Low Value
717,0,22,5,112465.06,1,1,1,92977.75,0,False,False,114077.26095924116,Medium Value
465,1,24,6,156007.09,1,1,0,191368.37,0,True,False,94395.22595233317,Low Value
829,1,28,3,132405.52,3,1,0,104889.2,1,True,False,114232.07021476506,Medium Value
826,1,26,5,142662.68,1,0,0,60285.3,0,False,False,127722.29342238134,Medium Value
747,1,36,8,102603.3,2,1,1,180693.61,0,True,False,137064.36523536526,Medium Value
707,1,32,9,0.0,2,1,0,126475.79,0,False,True,85439.22847549284,Low Value
590,1,37,1,0.0,2,0,0,133535.99,0,False,True,52352.940110556054,Low Value
603,1,57,6,105000.85,2,1,1,87412.24,1,False,True,104969.50833021241,Medium Value
615,1,45,5,0.0,2,1,1,164886.64,0,False,False,106609.74546036616,Medium Value
634,0,36,1,69518.95,1,1,0,116238.39,0,False,False,68448.68957036288,Low Value
716,1,41,8,126145.54,2,1,1,138051.19,0,True,False,142575.47730166122,Medium Value
647,1,41,4,138937.35,1,1,1,101617.64,1,False,False,104447.30484365314,Medium Value
591,0,44,10,113581.98,1,1,0,1985.41,0,True,False,102040.33312338174,Medium Value
574,1,34,1,112572.39,1,0,0,165626.6,0,False,False,86084.36526040289,Low Value
467,1,51,10,114514.71,2,1,0,177784.68,1,True,False,93662.75241978465,Low Value
701,0,35,2,0.0,2,1,1,65765.22,0,False,False,82634.88429613072,Low Value
747,0,34,10,0.0,2,1,1,50759.8,0,False,False,110571.64122251459,Medium Value
650,1,32,2,84906.45,1,1,0,163216.48,0,False,False,71832.23900816626,Low Value
731,0,39,2,126816.18,1,1,1,74850.93,0,False,True,96765.92939045349,Low Value
638,0,26,1,105249.76,2,1,1,23491.09,0,True,False,115163.82477416834,Medium Value
569,1,41,2,0.0,2,1,0,134272.57,0,False,True,49183.79034269758,Low Value
459,1,50,5,109387.9,1,1,0,155721.15,0,True,False,76662.6709694155,Low Value
632,1,23,3,122478.51,1,1,0,147230.77,1,True,False,86459.13639014131,Low Value
683,0,73,8,137732.23,2,1,1,133210.44,0,False,False,155083.61277585197,High Value
850,0,46,2,157866.77,1,1,1,18986.12,0,False,False,82940.77601568357,Low Value
512,0,41,6,0.0,1,1,1,100507.81,0,False,False,69821.20752947516,Low Value
616,0,31,3,136789.14,1,1,0,59346.4,1,False,False,39242.94314925536,Low Value
664,1,36,1,0.0,2,1,1,95372.64,0,False,False,61854.61727901694,Low Value
694,1,30,10,144684.03,1,1,1,31805.49,0,False,False,99329.57200519154,Low Value
655,1,24,9,107065.31,1,1,1,51959.82,0,False,False,120172.8046676727,Medium Value
607,0,33,8,91301.72,1,0,1,130824.57,0,False,False,101118.16257006426,Medium Value
684,1,39,4,207034.96,2,0,0,157694.76,1,False,True,104684.44228155726,Medium Value
763,1,37,8,0.0,2,1,1,933.38,0,False,True,82551.88009340971,Low Value
671,1,50,8,0.0,1,0,1,2560.11,0,False,True,87169.34663806448,Low Value
592,1,38,3,0.0,1,1,1,12905.89,1,False,True,33081.24026255607,Low Value
666,0,36,6,0.0,2,1,0,176692.87,0,False,True,97603.15038226315,Low Value
667,1,34,5,0.0,2,1,1,102908.63,0,False,False,107396.62754094749,Medium Value
850,1,36,6,0.0,2,0,1,41291.05,0,False,True,107475.7892361234,Medium Value
622,1,42,9,0.0,2,1,0,119127.06,0,False,True,84549.71703206545,Low Value
577,0,30,8,92472.1,2,0,1,126434.61,0,False,False,150838.13714312352,High Value
555,1,21,1,0.0,2,0,0,103901.35,0,False,True,33479.63066592216,Low Value
547,1,62,10,127738.75,2,1,1,85153.0,0,False,False,125834.26644523605,Medium Value
613,0,50,5,101242.98,2,1,0,12493.61,0,True,False,94458.38160133122,Low Value
672,0,43,4,92599.55,2,1,1,167336.78,0,False,False,141973.80250705345,Medium Value
624,0,36,10,0.0,2,0,1,186180.42,0,False,True,110987.14991755894,Medium Value
698,0,50,1,0.0,4,1,0,88566.9,1,False,True,54879.73308148862,Low Value
606,1,37,6,82373.94,1,0,0,172526.9,1,False,False,45254.8549266583,Low Value
720,1,31,4,141356.47,1,0,0,137985.69,0,False,True,109290.39422324454,Medium Value
835,1,23,9,0.0,1,1,0,19793.73,1,False,False,64749.864251952255,Low Value
771,0,47,3,72664.0,2,1,1,107874.39,0,False,True,115401.79801679892,Medium Value
811,0,47,3,123365.34,2,0,0,171995.34,0,False,False,98423.46072583164,Low Value
734,1,33,5,121898.58,1,1,0,61829.89,0,True,False,85612.31677952394,Low Value
